block	start	end	size	events	unique_start_ips	unique_sources	top_sources	top_targets	top_deltas	byte_statuses
321	0x31ec78	0x31eead	0x235	150	150	52	64:9,18:7,157:7,307:7,347:7,114:6,161:6,337:5	64:9,18:7,157:7,307:7,347:7,114:6,161:6,337:5	+0x4:95,+0x3:38,+0x5:7,+0x2:6,+0x6:4	exact:150
322	0x31eebb	0x31f0f0	0x235	150	150	54	66:8,258:7,340:7,199:7,337:6,28:6,172:5,114:5	66:8,258:7,340:7,199:7,337:6,28:6,172:5,114:5	+0x4:95,+0x3:38,+0x5:7,+0x2:6,+0x6:4	exact:150
323	0x31f0fe	0x31f2b1	0x1b3	116	116	37	189:8,114:7,215:6,203:5,258:5,347:5,185:5,297:5	189:8,114:7,215:6,203:5,258:5,347:5,185:5,297:5	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
324	0x33170b	0x331945	0x23a	251	149	63	196:22,258:22,199:20,171:18,239:18,122:18,172:6,189:5	196:22,258:22,199:20,239:18,122:18,210:18,172:6,189:5	+0x4:117,+0x3:46,+0x5:32,+0x2:31,+0x6:25	exact:251
325	0x33195b	0x33196d	0x12	85	5	5	340:17,203:17,18:17,0:17,144:17	203:17,18:17,0:17,144:17,308:17	+0x4:34,+0x3:17,+0x5:17,+0x2:17	exact:85
326	0x331975	0x331c7a	0x305	479	203	76	189:31,307:26,28:23,199:20,123:20,347:18,114:18,297:15	189:31,307:26,28:23,199:20,123:20,347:18,114:18,297:15	+0x4:255,+0x3:116,+0x5:47,+0x2:42,+0x6:19	exact:479
327	0x331c8b	0x331e7d	0x1f2	645	129	59	18:40,347:40,157:25,168:25,28:20,268:20,297:20,340:20	18:40,347:40,157:25,168:25,28:20,268:20,297:20,340:20	+0x4:360,+0x3:130,+0x5:70,+0x2:50,+0x6:35	exact:645
328	0x331e8e	0x3320fd	0x26f	648	162	71	196:36,64:24,258:24,173:24,185:20,189:20,180:16,168:16	196:36,64:24,258:24,173:24,189:20,180:16,168:16,215:16	+0x4:264,+0x5:140,+0x3:104,+0x2:104,+0x6:36	exact:648
329	0x332105	0x332469	0x364	229	229	79	297:13,340:10,258:9,66:8,108:7,307:7,160:6,215:6	297:13,340:10,258:9,66:8,108:7,307:7,160:6,215:6	+0x4:108,+0x3:46,+0x5:36,+0x2:29,+0x6:10	exact:229
330	0x332477	0x3326a9	0x232	150	150	52	114:8,123:8,18:7,64:7,340:6,347:6,199:6,185:5	114:8,123:8,18:7,64:7,340:6,347:6,199:6,185:5	+0x4:97,+0x3:38,+0x2:6,+0x5:6,+0x6:3	exact:150
331	0x3326b7	0x33292f	0x278	168	168	60	168:8,18:8,347:8,258:7,185:7,307:6,297:6,28:6	168:8,18:8,347:8,258:7,185:7,307:6,297:6,28:6	+0x4:104,+0x3:41,+0x2:9,+0x5:9,+0x6:5	exact:168
332	0x33293d	0x332b71	0x234	150	150	54	297:8,64:8,114:8,189:6,199:6,337:6,168:5,28:5	297:8,64:8,114:8,189:6,199:6,337:6,168:5,28:5	+0x4:96,+0x3:38,+0x2:6,+0x5:6,+0x6:4	exact:150
333	0x332b7f	0x332de3	0x264	162	162	54	340:11,215:10,66:9,346:7,203:6,185:6,347:6,189:6	340:11,215:10,66:9,346:7,203:6,185:6,347:6,189:6	+0x4:100,+0x3:40,+0x2:8,+0x5:8,+0x6:6	exact:162
334	0x332df1	0x332f80	0x18f	104	104	51	340:6,258:5,215:5,157:5,18:5,172:4,287:4,26:4	340:6,258:5,215:5,157:5,18:5,172:4,287:4,26:4	+0x4:63,+0x3:22,+0x5:9,+0x2:6,+0x6:4	exact:104
335	0x332f90	0x333123	0x193	107	107	45	337:7,64:7,258:6,161:6,144:5,66:5,28:5,18:5	337:7,64:7,161:6,144:5,66:5,28:5,18:5,258:5	+0x4:59,+0x3:25,+0x5:10,+0x2:9,+0x6:4	exact:107
336	0x333131	0x3332c0	0x18f	104	104	50	258:7,185:6,297:6,203:5,33:4,157:4,337:4,28:4	258:7,185:6,297:6,203:5,33:4,157:4,337:4,28:4	+0x4:63,+0x3:22,+0x5:9,+0x2:6,+0x6:4	exact:104
337	0x3332d1	0x3334ac	0x1db	126	126	58	347:8,199:6,18:5,307:5,189:4,160:4,114:4,184:4	347:8,199:6,18:5,307:5,189:4,160:4,114:4,184:4	+0x4:66,+0x3:29,+0x5:14,+0x2:12,+0x6:5	exact:126
338	0x3334ba	0x333722	0x268	164	164	62	189:10,199:8,64:6,28:6,114:6,185:6,168:5,215:5	189:10,199:8,64:6,28:6,114:6,185:6,168:5,215:5	+0x4:101,+0x3:40,+0x5:10,+0x2:9,+0x6:4	exact:164
339	0x333730	0x33382d	0xfd	67	67	29	337:5,172:4,64:4,287:4,185:3,199:3,33:3,203:3	337:5,172:4,64:4,287:4,185:3,199:3,33:3,203:3	+0x4:48,+0x3:16,+0x2:1,+0x6:1,+0x5:1	exact:67
340	0x333882	0x333a08	0x186	104	104	47	337:6,297:6,184:5,215:5,114:4,66:4,258:4,20:4	337:6,297:6,184:5,215:5,114:4,66:4,258:4,20:4	+0x4:55,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:104
341	0x333a16	0x333bc9	0x1b3	116	116	39	114:6,215:6,33:6,189:6,18:6,185:6,340:5,64:5	114:6,215:6,33:6,189:6,18:6,185:6,340:5,64:5	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
342	0x334a3d	0x334c7b	0x23e	234	150	59	64:20,345:17,185:16,333:16,165:15,52:15,18:8,196:7	64:20,345:17,185:16,333:16,52:15,145:15,18:8,196:7	+0x4:112,+0x3:43,+0x5:29,+0x2:28,+0x6:22	exact:234
343	0x334c91	0x334ca3	0x12	70	5	5	215:14,43:14,64:14,0:14,144:14	43:14,64:14,0:14,144:14,117:14	+0x4:28,+0x3:14,+0x5:14,+0x2:14	exact:70
344	0x334cab	0x33518c	0x4e1	890	323	85	28:29,173:27,347:26,203:25,108:24,340:24,183:23,352:23	28:29,173:27,347:26,203:25,108:24,340:24,183:23,352:23	+0x4:359,+0x5:183,+0x2:142,+0x3:141,+0x6:65	exact:890
345	0x33519c	0x33540c	0x270	486	162	67	108:18,64:15,198:15,185:15,144:15,43:15,199:15,114:15	108:18,64:15,198:15,185:15,144:15,43:15,199:15,114:15	+0x4:201,+0x5:105,+0x2:78,+0x3:75,+0x6:27	exact:486
346	0x335414	0x3355d0	0x1bc	153	115	62	340:8,183:6,49:6,268:6,345:6,66:5,144:5,18:5	340:8,183:6,49:6,268:6,345:6,66:5,144:5,18:5	+0x4:60,+0x5:32,+0x2:25,+0x3:24,+0x6:12	exact:153
347	0x3355e0	0x335853	0x273	326	163	67	307:18,168:14,220:12,28:12,256:10,108:10,173:10,258:10	307:18,168:14,220:12,28:12,256:10,108:10,173:10,258:10	+0x4:134,+0x5:70,+0x2:52,+0x3:52,+0x6:18	exact:326
348	0x33585b	0x3359af	0x154	91	91	43	337:6,340:6,215:5,18:5,28:4,114:4,297:4,158:4	337:6,340:6,215:5,18:5,28:4,114:4,297:4,158:4	+0x4:51,+0x3:23,+0x2:7,+0x5:7,+0x6:3	exact:91
349	0x3359b9	0x335bef	0x236	151	151	56	66:12,28:8,347:7,189:7,43:6,33:6,337:6,340:6	66:12,28:8,347:7,189:7,43:6,33:6,337:6,340:6	+0x4:98,+0x3:38,+0x2:6,+0x5:6,+0x6:3	exact:151
350	0x335bf9	0x335e75	0x27c	169	169	59	337:9,18:8,172:7,307:7,189:7,185:7,64:7,258:6	337:9,18:8,172:7,307:7,189:7,185:7,64:7,258:6	+0x4:105,+0x3:41,+0x2:9,+0x5:9,+0x6:5	exact:169
351	0x335e7f	0x3360b7	0x238	151	151	54	337:7,114:7,297:7,340:7,203:6,18:6,215:5,28:5	337:7,114:7,297:7,340:7,203:6,18:6,215:5,28:5	+0x4:97,+0x3:38,+0x2:6,+0x5:6,+0x6:4	exact:151
352	0x3360c1	0x336329	0x268	163	163	54	66:9,114:9,189:8,346:6,28:6,333:5,258:5,196:5	66:9,114:9,189:8,346:6,28:6,333:5,258:5,196:5	+0x4:101,+0x3:40,+0x2:8,+0x5:8,+0x6:6	exact:163
353	0x336333	0x3364c6	0x193	105	105	54	64:6,157:5,66:5,199:4,114:4,305:4,185:4,268:4	64:6,157:5,66:5,199:4,114:4,305:4,185:4,268:4	+0x4:64,+0x3:22,+0x5:9,+0x2:6,+0x6:4	exact:105
354	0x3364d7	0x336669	0x192	107	107	48	64:6,340:5,297:5,66:4,347:4,185:4,20:4,28:4	64:6,340:5,297:5,347:4,185:4,20:4,28:4,337:4	+0x4:58,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:107
355	0x336673	0x336806	0x193	105	105	51	189:5,33:5,157:5,287:5,215:5,258:4,243:4,64:4	189:5,33:5,157:5,287:5,215:5,258:4,243:4,64:4	+0x4:64,+0x3:22,+0x5:9,+0x2:6,+0x6:4	exact:105
356	0x336817	0x3369f2	0x1db	126	126	57	340:7,18:7,215:6,20:6,337:5,189:5,199:4,114:4	340:7,18:7,215:6,20:6,337:5,189:5,199:4,114:4	+0x4:66,+0x3:29,+0x5:14,+0x2:12,+0x6:5	exact:126
357	0x3369fc	0x336c68	0x26c	165	165	64	258:10,28:8,215:8,114:6,66:6,337:5,168:5,64:5	258:10,28:8,215:8,114:6,66:6,337:5,168:5,64:5	+0x4:102,+0x3:40,+0x5:10,+0x2:9,+0x6:4	exact:165
358	0x336c72	0x336d73	0x101	68	68	28	185:5,196:4,168:4,243:4,64:4,114:4,157:3,33:3	185:5,196:4,168:4,243:4,64:4,114:4,157:3,33:3	+0x4:49,+0x3:16,+0x2:1,+0x6:1,+0x5:1	exact:68
359	0x336dc8	0x336f4e	0x186	104	104	50	340:7,64:5,337:5,297:5,18:5,258:4,66:4,307:3	340:7,64:5,337:5,297:5,18:5,258:4,66:4,307:3	+0x4:55,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:104
360	0x336f58	0x33710f	0x1b7	117	117	39	199:9,114:8,189:6,307:6,43:5,347:5,258:5,18:4	199:9,114:8,189:6,307:6,43:5,347:5,258:5,18:4	+0x4:81,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:117
361	0x337e84	0x3386cd	0x849	619	543	87	28:21,333:17,297:16,124:16,307:15,180:15,108:15,253:15	28:21,333:17,297:16,124:16,307:15,180:15,108:15,253:15	+0x4:258,+0x5:116,+0x3:103,+0x2:88,+0x6:54	exact:619
362	0x3386de	0x3387d9	0xfb	268	67	35	258:20,340:16,28:16,337:16,66:16,158:16,199:12,20:12	258:20,340:16,28:16,337:16,66:16,158:16,199:12,20:12	+0x4:156,+0x3:76,+0x5:16,+0x2:12,+0x6:8	exact:268
363	0x3387ea	0x338e10	0x626	1640	410	93	18:64,258:52,189:48,168:48,172:44,340:44,64:40,297:40	18:64,258:52,189:48,168:48,172:44,340:44,64:40,297:40	+0x4:756,+0x3:284,+0x5:284,+0x2:224,+0x6:92	exact:1640
364	0x338e18	0x338f6c	0x154	91	91	43	189:5,297:5,199:5,176:5,347:4,66:4,114:4,196:3	189:5,297:5,199:5,176:5,347:4,66:4,114:4,196:3	+0x4:51,+0x3:23,+0x2:7,+0x5:7,+0x6:3	exact:91
365	0x338f7a	0x3391ac	0x232	150	150	51	347:11,64:7,185:7,297:6,28:6,196:6,307:6,157:5	347:11,64:7,185:7,297:6,28:6,196:6,307:6,157:5	+0x4:97,+0x3:38,+0x2:6,+0x5:6,+0x6:3	exact:150
366	0x3391ba	0x339432	0x278	168	168	59	64:10,307:8,340:7,199:7,189:6,28:6,174:6,43:5	64:10,307:8,340:7,199:7,189:6,28:6,174:6,43:5	+0x4:104,+0x3:41,+0x2:9,+0x5:9,+0x6:5	exact:168
367	0x339440	0x339674	0x234	150	150	53	189:10,28:9,114:6,307:6,337:6,258:5,199:5,297:5	189:10,28:9,114:6,307:6,337:6,258:5,199:5,297:5	+0x4:96,+0x3:38,+0x2:6,+0x5:6,+0x6:4	exact:150
368	0x339682	0x3398e6	0x264	162	162	53	340:9,307:7,66:7,18:7,28:7,347:7,114:7,337:6	340:9,307:7,66:7,18:7,28:7,347:7,114:7,337:6	+0x4:100,+0x3:40,+0x2:8,+0x5:8,+0x6:6	exact:162
369	0x3398f4	0x339a83	0x18f	104	104	51	64:8,18:7,305:6,215:4,157:4,114:4,43:4,346:4	64:8,18:7,305:6,215:4,157:4,114:4,43:4,346:4	+0x4:63,+0x3:22,+0x5:9,+0x2:6,+0x6:4	exact:104
370	0x339a94	0x339c26	0x192	107	107	47	158:7,340:5,64:5,297:5,337:5,215:5,28:4,161:4	158:7,340:5,64:5,297:5,337:5,215:5,28:4,161:4	+0x4:58,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:107
371	0x339c34	0x339dc3	0x18f	104	104	50	168:8,337:6,297:5,199:5,33:4,268:4,307:4,64:4	168:8,337:6,297:5,199:5,33:4,268:4,307:4,64:4	+0x4:63,+0x3:22,+0x5:9,+0x2:6,+0x6:4	exact:104
372	0x339dd4	0x339faf	0x1db	126	126	55	114:9,340:6,18:5,199:5,66:5,347:5,158:5,297:4	114:9,340:6,18:5,199:5,66:5,347:5,158:5,297:4	+0x4:66,+0x3:29,+0x5:14,+0x2:12,+0x6:5	exact:126
373	0x339fbd	0x33a225	0x268	164	164	59	189:11,337:10,297:9,185:7,18:6,287:6,66:6,168:6	189:11,337:10,297:9,185:7,18:6,287:6,66:6,168:6	+0x4:101,+0x3:40,+0x5:10,+0x2:9,+0x6:4	exact:164
374	0x33a233	0x33a330	0xfd	67	67	29	172:4,185:4,18:4,26:4,203:4,189:4,33:4,337:3	172:4,185:4,18:4,26:4,203:4,189:4,33:4,337:3	+0x4:48,+0x3:16,+0x2:1,+0x6:1,+0x5:1	exact:67
375	0x33a385	0x33a50b	0x186	104	104	49	114:8,20:6,337:5,185:5,297:5,18:5,189:5,258:4	114:8,20:6,337:5,185:5,297:5,18:5,189:5,258:4	+0x4:55,+0x3:26,+0x5:10,+0x2:9,+0x6:4	exact:104
376	0x33a519	0x33a6cc	0x1b3	116	116	37	28:10,258:7,64:7,215:6,33:5,66:5,161:5,347:4	28:10,258:7,64:7,215:6,33:5,66:5,161:5,347:4	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
377	0x33b647	0x33be94	0x84d	620	544	87	43:23,18:23,66:19,347:17,189:16,215:15,160:15,144:14	43:23,18:23,66:19,347:17,189:16,215:15,160:15,144:14	+0x4:259,+0x5:116,+0x3:103,+0x2:88,+0x6:54	exact:620
378	0x33bea5	0x33c5b0	0x70b	1872	468	91	28:60,18:56,340:56,168:56,258:48,198:48,43:48,257:48	28:60,18:56,340:56,168:56,258:48,198:48,43:48,257:48	+0x4:768,+0x5:384,+0x3:300,+0x2:300,+0x6:120	exact:1872
379	0x33c5b8	0x33c76a	0x1b2	116	116	53	189:7,28:5,158:5,66:4,64:4,215:4,347:4,340:4	189:7,28:5,158:5,66:4,64:4,215:4,347:4,340:4	+0x4:63,+0x3:27,+0x2:11,+0x5:11,+0x6:4	exact:116
380	0x33c774	0x33c994	0x220	144	144	51	28:10,114:9,337:7,347:7,307:6,268:5,18:5,66:4	28:10,114:9,337:7,347:7,307:6,268:5,18:5,66:4	+0x4:92,+0x3:37,+0x2:5,+0x6:5,+0x5:5	exact:144
381	0x33c99e	0x33cb55	0x1b7	117	117	41	337:9,347:7,258:7,307:6,185:5,168:5,297:5,346:5	337:9,347:7,258:7,307:6,185:5,168:5,297:5,346:5	+0x4:81,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:117
382	0x33cb62	0x33cce1	0x17f	101	101	53	340:5,297:5,43:4,18:4,347:3,196:3,199:3,26:3	340:5,297:5,43:4,18:4,347:3,196:3,199:3,26:3	+0x4:63,+0x3:22,+0x5:7,+0x2:6,+0x6:3	exact:101
383	0x33cceb	0x33cd0f	0x24	9	9	9	189:1,157:1,49:1,108:1,349:1,332:1,17:1,185:1	157:1,49:1,108:1,349:1,332:1,17:1,185:1,52:1	+0x4:4,+0x5:3,+0x2:1,+0x3:1	exact:9
384	0x33cd1f	0x33ce87	0x168	95	95	44	199:6,18:5,189:5,337:4,347:4,114:4,297:4,158:4	199:6,18:5,189:5,337:4,347:4,114:4,297:4,158:4	+0x4:52,+0x3:23,+0x5:9,+0x2:7,+0x6:4	exact:95
385	0x33ce91	0x33d118	0x287	172	172	62	337:10,297:9,258:9,18:8,114:7,28:7,184:6,340:5	337:10,297:9,258:9,18:8,114:7,28:7,184:6,340:5	+0x4:104,+0x3:42,+0x5:11,+0x2:10,+0x6:5	exact:172
386	0x33d122	0x33d2d9	0x1b7	117	117	40	297:8,337:7,114:7,189:6,33:5,347:5,18:5,172:5	297:8,337:7,114:7,189:6,33:5,347:5,18:5,172:5	+0x4:81,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:117
387	0x33db28	0x33dcbd	0x195	315	105	53	307:15,43:15,315:15,333:12,64:12,26:12,189:12,66:12	307:15,43:15,315:15,333:12,64:12,26:12,189:12,66:12	+0x4:189,+0x3:66,+0x5:27,+0x2:18,+0x6:15	exact:315
388	0x33dcce	0x33de22	0x154	918	90	47	340:63,123:60,297:48,114:48,174:48,199:48,185:48,337:39	340:63,123:60,297:48,114:48,174:48,199:48,185:48,337:39	+0x4:522,+0x3:249,+0x2:57,+0x5:48,+0x6:42	exact:918
389	0x33de30	0x33e02a	0x1fa	1608	134	48	258:96,185:84,189:84,26:72,337:60,28:60,199:60,340:60	258:96,185:84,189:84,26:72,337:60,28:60,199:60,340:60	+0x4:1056,+0x3:420,+0x5:60,+0x2:36,+0x6:36	exact:1608
390	0x33e03b	0x33e14c	0x111	864	72	32	215:48,258:48,18:48,337:48,333:48,340:48,28:36,287:36	215:48,258:48,18:48,337:48,333:48,340:48,28:36,287:36	+0x4:612,+0x3:204,+0x5:24,+0x2:12,+0x6:12	exact:864
391	0x33e15d	0x33e2da	0x17d	909	101	50	114:63,18:45,307:45,340:36,215:36,347:36,297:36,176:36	114:63,307:45,340:36,215:36,347:36,297:36,18:36,176:36	+0x4:486,+0x3:225,+0x5:90,+0x2:72,+0x6:36	exact:909
392	0x33e2e8	0x33e532	0x24a	1404	156	53	189:81,337:72,64:63,28:63,297:63,185:54,199:54,168:45	189:81,337:72,64:63,28:63,297:63,185:54,199:54,168:45	+0x4:882,+0x3:351,+0x5:81,+0x2:63,+0x6:27	exact:1404
393	0x33e540	0x33e707	0x1c7	1089	121	41	340:81,315:72,307:54,337:54,28:54,174:54,347:45,18:45	340:81,315:72,307:54,337:54,28:54,174:54,347:45,18:45	+0x4:747,+0x3:297,+0x6:18,+0x5:18,+0x2:9	exact:1089
394	0x33e718	0x33e829	0x111	648	72	31	33:63,347:36,168:36,258:36,28:27,305:27,337:27,18:27	33:63,347:36,168:36,258:36,28:27,305:27,337:27,18:27	+0x4:459,+0x3:153,+0x5:18,+0x2:9,+0x6:9	exact:648
395	0x33e889	0x33e8d6	0x4d	180	20	18	108:18,320:18,165:9,189:9,157:9,30:9,183:9,199:9	108:18,320:18,189:9,157:9,30:9,183:9,199:9,79:9	+0x4:63,+0x2:36,+0x5:36,+0x3:27,+0x6:18	exact:180
396	0x33e8de	0x33e9e2	0x104	210	70	37	174:18,258:15,215:12,189:12,199:9,28:9,123:9,340:9	174:18,258:15,215:12,189:12,199:9,28:9,123:9,340:9	+0x4:120,+0x3:60,+0x2:12,+0x5:12,+0x6:6	exact:210
397	0x33f278	0x33f4e7	0x26f	165	165	66	347:8,18:7,185:7,337:7,258:6,189:6,307:6,64:6	347:8,18:7,185:7,337:7,258:6,189:6,307:6,64:6	+0x4:103,+0x3:40,+0x5:9,+0x2:8,+0x6:5	exact:165
398	0x33f4f1	0x33f6e0	0x1ef	160	130	54	347:12,196:9,28:8,345:7,185:6,157:6,354:6,52:6	347:12,196:9,28:8,345:7,185:6,157:6,52:6,334:6	+0x4:86,+0x3:31,+0x2:16,+0x5:16,+0x6:11	exact:160
399	0x33f6f6	0x33f708	0x12	25	5	5	258:5,215:5,196:5,187:5,173:5	215:5,196:5,187:5,173:5,117:5	+0x4:10,+0x3:5,+0x5:5,+0x2:5	exact:25
400	0x33f710	0x33fbf1	0x4e1	512	323	83	258:21,43:18,168:17,66:16,108:15,352:14,114:14,183:13	258:21,43:18,168:17,66:16,108:15,352:14,114:14,183:13	+0x4:207,+0x5:105,+0x2:82,+0x3:81,+0x6:37	exact:512
401	0x33fc02	0x33fdfa	0x1f8	131	131	61	269:5,144:5,189:5,268:4,257:4,43:4,66:4,3:4	269:5,144:5,189:5,268:4,257:4,43:4,66:4,3:4	+0x4:53,+0x5:29,+0x3:21,+0x2:21,+0x6:7	exact:131
402	0x33fe02	0x340193	0x391	299	239	79	172:16,189:15,199:12,200:12,354:11,122:11,43:10,258:9	172:16,189:15,199:12,200:12,122:11,210:11,43:10,258:9	+0x4:121,+0x5:56,+0x2:49,+0x3:49,+0x6:24	exact:299
403	0x3401a9	0x3401bb	0x12	50	5	5	185:10,347:10,43:10,0:10,257:10	347:10,43:10,0:10,257:10,308:10	+0x4:20,+0x3:10,+0x5:10,+0x2:10	exact:50
404	0x3401c3	0x3404c8	0x305	341	203	79	258:24,340:20,297:17,18:15,185:14,108:14,161:12,176:12	258:24,340:20,297:17,18:15,185:14,108:14,161:12,176:12	+0x4:175,+0x3:78,+0x5:39,+0x2:34,+0x6:15	exact:341
405	0x3404d5	0x3406cb	0x1f6	390	130	64	307:18,347:18,28:15,203:15,43:12,258:12,157:12,305:12	307:18,347:18,28:15,203:15,43:12,258:12,157:12,305:12	+0x4:219,+0x3:78,+0x5:42,+0x2:30,+0x6:21	exact:390
406	0x3406dc	0x34094b	0x26f	324	162	65	160:12,28:12,297:10,64:10,198:10,340:10,91:8,257:8	160:12,28:12,64:10,198:10,340:10,91:8,257:8,66:8	+0x4:132,+0x5:70,+0x3:52,+0x2:52,+0x6:18	exact:324
407	0x340953	0x340b0f	0x1bc	153	115	60	66:9,43:9,253:8,189:7,199:6,183:5,269:5,354:4	66:9,43:9,253:8,189:7,199:6,183:5,269:5,198:4	+0x4:60,+0x5:32,+0x2:25,+0x3:24,+0x6:12	exact:153
408	0x340b20	0x340d92	0x272	326	163	68	168:16,297:12,160:12,183:10,340:10,185:10,108:10,189:8	168:16,297:12,160:12,340:10,185:10,108:10,189:8,301:8	+0x4:132,+0x5:70,+0x3:54,+0x2:52,+0x6:18	exact:326
409	0x340d9a	0x340f1b	0x181	203	101	57	43:21,337:20,171:19,28:19,345:18,52:18,189:4,144:4	43:21,337:20,28:19,345:18,52:18,75:18,189:4,144:4	+0x4:78,+0x2:34,+0x5:34,+0x3:33,+0x6:24	exact:203
410	0x340f31	0x340f43	0x12	85	5	5	168:17,28:17,337:17,251:17,198:17	28:17,337:17,251:17,198:17,266:17	+0x4:34,+0x3:17,+0x5:17,+0x2:17	exact:85
411	0x340f4b	0x34142c	0x4e1	1079	323	81	64:38,18:33,183:33,257:32,185:32,124:31,108:30,337:28	64:38,18:33,183:33,257:32,185:32,124:31,108:30,337:28	+0x4:435,+0x5:222,+0x2:172,+0x3:171,+0x6:79	exact:1079
412	0x34143d	0x3416ac	0x26f	648	162	69	189:24,333:20,198:20,66:20,258:20,28:20,91:16,340:16	189:24,333:20,198:20,66:20,258:20,28:20,340:16,173:16	+0x4:264,+0x5:140,+0x3:104,+0x2:104,+0x6:36	exact:648
413	0x3416b4	0x341a45	0x391	299	239	78	172:17,18:14,189:14,253:13,171:11,122:11,28:9,340:7	172:17,18:14,189:14,253:13,122:11,145:11,28:9,340:7	+0x4:121,+0x5:56,+0x2:49,+0x3:49,+0x6:24	exact:299
414	0x341a5b	0x341a6d	0x12	50	5	5	189:10,66:10,203:10,290:10,257:10	66:10,203:10,290:10,257:10,266:10	+0x4:20,+0x3:10,+0x5:10,+0x2:10	exact:50
415	0x341a75	0x341d7a	0x305	341	203	78	18:17,189:17,307:15,64:14,114:13,337:12,184:12,20:12	18:17,189:17,307:15,64:14,114:13,337:12,184:12,20:12	+0x4:175,+0x3:78,+0x5:39,+0x2:34,+0x6:15	exact:341
416	0x341d87	0x341f7d	0x1f6	390	130	58	114:21,168:18,268:15,346:15,307:15,340:15,64:12,43:12	114:21,168:18,268:15,346:15,307:15,340:15,64:12,43:12	+0x4:219,+0x3:78,+0x5:42,+0x2:30,+0x6:21	exact:390
417	0x341f8e	0x3421fd	0x26f	324	162	70	144:14,114:12,333:12,28:10,185:10,199:10,352:10,64:10	144:14,114:12,333:12,28:10,185:10,199:10,352:10,64:10	+0x4:132,+0x5:70,+0x3:52,+0x2:52,+0x6:18	exact:324
418	0x342205	0x3423c1	0x1bc	153	115	62	199:6,108:6,215:5,43:5,220:5,18:4,66:4,37:4	199:6,108:6,215:5,43:5,220:5,18:4,66:4,37:4	+0x4:60,+0x5:32,+0x2:25,+0x3:24,+0x6:12	exact:153
419	0x3423d2	0x342644	0x272	326	163	71	347:12,157:10,18:10,160:10,337:10,144:10,257:10,268:8	347:12,18:10,160:10,337:10,144:10,257:10,268:8,114:8	+0x4:132,+0x5:70,+0x3:54,+0x2:52,+0x6:18	exact:326
420	0x34264c	0x3427cd	0x181	209	101	55	172:22,340:22,28:22,171:19,140:19,52:19,108:5,18:4	172:22,340:22,28:22,140:19,52:19,210:19,108:5,18:4	+0x4:80,+0x2:35,+0x5:35,+0x3:34,+0x6:25	exact:209
421	0x3427e3	0x3427f5	0x12	90	5	5	157:18,340:18,215:18,326:18,108:18	340:18,215:18,326:18,108:18,266:18	+0x4:36,+0x3:18,+0x5:18,+0x2:18	exact:90
422	0x3427fd	0x342cde	0x4e1	1079	323	83	66:38,198:36,160:34,18:31,28:28,258:27,157:26,30:25	66:38,198:36,160:34,18:31,28:28,258:27,157:26,30:25	+0x4:435,+0x5:222,+0x2:172,+0x3:171,+0x6:79	exact:1079
423	0x342cef	0x342f5e	0x26f	648	162	63	144:36,215:24,340:24,173:24,172:24,64:20,297:20,333:20	144:36,215:24,340:24,173:24,172:24,64:20,297:20,333:20	+0x4:264,+0x5:140,+0x3:104,+0x2:104,+0x6:36	exact:648
424	0x342f66	0x343122	0x1bc	153	115	57	180:7,108:7,337:7,160:6,330:6,43:5,18:5,140:5	180:7,108:7,337:7,160:6,330:6,43:5,18:5,140:5	+0x4:60,+0x5:32,+0x2:25,+0x3:24,+0x6:12	exact:153
425	0x343132	0x3433a5	0x273	326	163	69	108:14,18:14,189:10,154:10,203:10,28:10,114:10,3:10	108:14,18:14,154:10,203:10,28:10,114:10,3:10,352:8	+0x4:134,+0x5:70,+0x2:52,+0x3:52,+0x6:18	exact:326
426	0x3433ad	0x34355f	0x1b2	116	116	54	66:5,114:5,184:5,189:4,185:4,64:4,347:4,28:4	66:5,114:5,184:5,189:4,185:4,64:4,347:4,28:4	+0x4:63,+0x3:27,+0x2:11,+0x5:11,+0x6:4	exact:116
427	0x343569	0x34367e	0x115	73	73	34	26:4,28:4,307:4,64:4,340:3,199:3,168:3,157:3	26:4,28:4,307:4,64:4,340:3,199:3,168:3,157:3	+0x4:52,+0x3:17,+0x5:2,+0x2:1,+0x6:1	exact:73
428	0x34368f	0x343a80	0x3f1	266	266	76	28:12,114:11,18:8,64:8,189:8,185:7,108:7,184:7	28:12,114:11,18:8,64:8,189:8,185:7,108:7,184:7	+0x4:129,+0x3:51,+0x5:40,+0x2:34,+0x6:12	exact:266
429	0x343a8a	0x343cc1	0x237	151	151	53	340:10,64:8,185:7,28:6,66:6,337:5,215:5,297:5	340:10,64:8,185:7,28:6,66:6,337:5,215:5,297:5	+0x4:97,+0x3:38,+0x5:7,+0x2:6,+0x6:3	exact:151
